Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
2.616e-06,1.9,1.82
2.620e-06,1.9,1.82
2.624e-06,1.9,1.82
2.628e-06,1.9,1.82
2.632e-06,1.9,1.82
2.636e-06,1.9,1.82
2.640e-06,1.9,1.82
2.644e-06,1.92,1.82
2.648e-06,1.9,1.82
2.652e-06,1.9,1.82
2.656e-06,1.9,1.82
2.660e-06,1.9,1.82
2.664e-06,1.9,1.8
2.668e-06,1.9,1.8
2.672e-06,1.9,1.8
2.676e-06,1.9,1.8
2.680e-06,1.9,1.8
2.684e-06,1.9,1.8
2.688e-06,1.9,1.8
2.692e-06,1.9,1.8
2.696e-06,1.9,1.8
2.700e-06,1.9,1.8
2.704e-06,1.9,1.8
2.708e-06,1.88,1.8
2.712e-06,1.88,1.8
2.716e-06,1.9,1.8
2.720e-06,1.9,1.8
2.724e-06,1.9,1.78
2.728e-06,1.88,1.78
2.732e-06,1.9,1.78
2.736e-06,1.88,1.78
2.740e-06,1.88,1.78
2.744e-06,1.88,1.78
2.748e-06,1.88,1.8
2.752e-06,1.88,1.78
2.756e-06,1.88,1.78
2.760e-06,1.88,1.78
2.764e-06,1.88,1.78
2.768e-06,1.88,1.78
2.772e-06,1.88,1.78
2.776e-06,1.88,1.76
2.780e-06,1.88,1.76
2.784e-06,1.88,1.76
2.788e-06,1.9,1.78
2.792e-06,1.88,1.76
2.796e-06,1.88,1.76
2.800e-06,1.88,1.76
2.804e-06,1.88,1.76
2.808e-06,1.88,1.76
2.812e-06,1.88,1.76
2.816e-06,1.88,1.76
2.820e-06,1.88,1.76
2.824e-06,1.88,1.76
2.828e-06,1.88,1.76
2.832e-06,1.88,1.76
2.836e-06,1.88,1.76
2.840e-06,1.88,1.76
2.844e-06,1.88,1.74
2.848e-06,1.88,1.74
2.852e-06,1.88,1.74
2.856e-06,1.86,1.74
2.860e-06,1.88,1.74
2.864e-06,1.86,1.74
2.868e-06,1.86,1.76
2.872e-06,1.86,1.74
2.876e-06,1.86,1.74
2.880e-06,1.86,1.74
2.884e-06,1.86,1.74
2.888e-06,1.86,1.74
2.892e-06,1.86,1.74
2.896e-06,1.86,1.72
2.900e-06,1.86,1.72
2.904e-06,1.86,1.72
2.908e-06,1.86,1.72
2.912e-06,1.86,1.72
2.916e-06,1.86,1.72
2.920e-06,1.84,1.72
2.924e-06,1.86,1.72
2.928e-06,1.86,1.72
2.932e-06,1.84,1.7
2.936e-06,1.84,1.7
2.940e-06,1.84,1.7
2.944e-06,1.84,1.7
2.948e-06,1.86,1.7
2.952e-06,1.84,1.7
2.956e-06,1.84,1.7
2.960e-06,1.84,1.7
2.964e-06,1.84,1.7
2.968e-06,1.84,1.7
2.972e-06,1.84,1.7
2.976e-06,1.84,1.68
2.980e-06,1.84,1.68
2.984e-06,1.84,1.7
2.988e-06,1.84,1.68
2.992e-06,1.84,1.68
2.996e-06,1.84,1.68
3.000e-06,1.82,1.68
3.004e-06,1.82,1.68
3.008e-06,1.82,1.68
3.012e-06,1.82,1.66
3.016e-06,1.82,1.68
3.020e-06,1.82,1.68
3.024e-06,1.82,1.66
3.028e-06,1.82,1.66
3.032e-06,1.82,1.66
3.036e-06,1.8,1.66
3.040e-06,1.82,1.66
3.044e-06,1.82,1.66
3.048e-06,1.8,1.66
3.052e-06,1.82,1.64
3.056e-06,1.8,1.66
3.060e-06,1.8,1.66
3.064e-06,1.8,1.64
3.068e-06,1.8,1.64
3.072e-06,1.8,1.64
3.076e-06,1.8,1.64
3.080e-06,1.8,1.64
3.084e-06,1.8,1.64
3.088e-06,1.8,1.62
3.092e-06,1.8,1.62
3.096e-06,1.78,1.62
3.100e-06,1.78,1.62
3.104e-06,1.78,1.62
3.108e-06,1.78,1.62
3.112e-06,1.78,1.62
3.116e-06,1.78,1.62
3.120e-06,1.78,1.62
3.124e-06,1.78,1.62
3.128e-06,1.78,1.6
3.132e-06,1.78,1.62
3.136e-06,1.78,1.62
3.140e-06,1.76,1.62
3.144e-06,1.78,1.6
3.148e-06,1.78,1.62
3.152e-06,1.76,1.6
3.156e-06,1.76,1.6
3.160e-06,1.76,1.6
3.164e-06,1.76,1.6
3.168e-06,1.76,1.58
3.172e-06,1.76,1.6
3.176e-06,1.76,1.58
3.180e-06,1.76,1.58
3.184e-06,1.76,1.58
3.188e-06,1.74,1.58
3.192e-06,1.74,1.58
3.196e-06,1.74,1.58
3.200e-06,1.74,1.56
3.204e-06,1.74,1.56
3.208e-06,1.74,1.56
3.212e-06,1.76,1.56
3.216e-06,1.74,1.58
3.220e-06,1.74,1.56
3.224e-06,1.74,1.56
3.228e-06,1.74,1.56
3.232e-06,1.74,1.56
3.236e-06,1.74,1.54
3.240e-06,1.72,1.54
3.244e-06,1.74,1.54
3.248e-06,1.72,1.54
3.252e-06,1.72,1.54
3.256e-06,1.74,1.54
3.260e-06,1.72,1.54
3.264e-06,1.72,1.52
3.268e-06,1.72,1.54
3.272e-06,1.7,1.54
3.276e-06,1.7,1.52
3.280e-06,1.7,1.54
3.284e-06,1.7,1.52
3.288e-06,1.7,1.52
3.292e-06,1.7,1.5
3.296e-06,1.7,1.5
3.300e-06,1.7,1.5
3.304e-06,1.7,1.5
3.308e-06,1.7,1.5
3.312e-06,1.7,1.5
3.316e-06,1.7,1.5
3.320e-06,1.68,1.48
3.324e-06,1.68,1.48
3.328e-06,1.68,1.48
3.332e-06,1.68,1.48
3.336e-06,1.68,1.48
3.340e-06,1.68,1.48
3.344e-06,1.68,1.48
3.348e-06,1.66,1.48
3.352e-06,1.66,1.46
3.356e-06,1.66,1.46
3.360e-06,1.66,1.46
3.364e-06,1.66,1.46
3.368e-06,1.64,1.44
3.372e-06,1.64,1.46
3.376e-06,1.64,1.46
3.380e-06,1.64,1.46
3.384e-06,1.64,1.44
3.388e-06,1.64,1.42
3.392e-06,1.64,1.44
3.396e-06,1.64,1.42
3.400e-06,1.64,1.42
3.404e-06,1.62,1.42
3.408e-06,1.62,1.42
3.412e-06,1.62,1.42
3.416e-06,1.62,1.42
3.420e-06,1.62,1.42
3.424e-06,1.62,1.4
3.428e-06,1.62,1.42
3.432e-06,1.62,1.42
3.436e-06,1.62,1.42
3.440e-06,1.6,1.4
3.444e-06,1.6,1.4
3.448e-06,1.6,1.38
3.452e-06,1.6,1.38
3.456e-06,1.6,1.38
3.460e-06,1.58,1.38
3.464e-06,1.58,1.38
3.468e-06,1.6,1.38
3.472e-06,1.58,1.36
3.476e-06,1.58,1.36
3.480e-06,1.56,1.36
3.484e-06,1.56,1.36
3.488e-06,1.56,1.36
3.492e-06,1.56,1.36
3.496e-06,1.56,1.34
3.500e-06,1.56,1.34
3.504e-06,1.56,1.34
3.508e-06,1.56,1.34
3.512e-06,1.56,1.34
3.516e-06,1.56,1.34
3.520e-06,1.56,1.34
3.524e-06,1.54,1.32
3.528e-06,1.54,1.32
3.532e-06,1.54,1.32
3.536e-06,1.54,1.32
3.540e-06,1.56,1.32
3.544e-06,1.54,1.3
3.548e-06,1.54,1.32
3.552e-06,1.54,1.32
3.556e-06,1.52,1.3
3.560e-06,1.52,1.3
3.564e-06,1.52,1.3
3.568e-06,1.52,1.28
3.572e-06,1.52,1.3
3.576e-06,1.52,1.28
3.580e-06,1.52,1.3
3.584e-06,1.52,1.28
3.588e-06,1.5,1.28
3.592e-06,1.5,1.28
3.596e-06,1.5,1.28
3.600e-06,1.5,1.28
3.604e-06,1.5,1.26
3.608e-06,1.5,1.26
3.612e-06,1.48,1.26
3.616e-06,1.48,1.26
3.620e-06,1.48,1.26
3.624e-06,1.48,1.26
3.628e-06,1.48,1.24
3.632e-06,1.46,1.24
3.636e-06,1.46,1.24
3.640e-06,1.46,1.24
3.644e-06,1.46,1.24
3.648e-06,1.48,1.22
3.652e-06,1.46,1.22
3.656e-06,1.46,1.22
3.660e-06,1.46,1.22
3.664e-06,1.44,1.22
3.668e-06,1.44,1.2
3.672e-06,1.44,1.2
3.676e-06,1.44,1.22
3.680e-06,1.44,1.2
3.684e-06,1.42,1.18
3.688e-06,1.42,1.18
3.692e-06,1.44,1.18
3.696e-06,1.42,1.18
3.700e-06,1.42,1.18
3.704e-06,1.42,1.18
3.708e-06,1.42,1.18
3.712e-06,1.42,1.18
3.716e-06,1.4,1.16
3.720e-06,1.4,1.16
3.724e-06,1.4,1.16
3.728e-06,1.42,1.16
3.732e-06,1.4,1.14
3.736e-06,1.38,1.14
3.740e-06,1.38,1.14
3.744e-06,1.38,1.16
3.748e-06,1.38,1.14
3.752e-06,1.38,1.12
3.756e-06,1.38,1.12
3.760e-06,1.36,1.14
3.764e-06,1.36,1.12
3.768e-06,1.36,1.1
3.772e-06,1.36,1.1
3.776e-06,1.38,1.1
3.780e-06,1.36,1.1
3.784e-06,1.34,1.12
3.788e-06,1.36,1.1
3.792e-06,1.34,1.1
3.796e-06,1.34,1.1
3.800e-06,1.32,1.08
3.804e-06,1.32,1.08
3.808e-06,1.32,1.1
3.812e-06,1.32,1.08
3.816e-06,1.32,1.06
3.820e-06,1.32,1.06
3.824e-06,1.32,1.06
3.828e-06,1.32,1.06
3.832e-06,1.3,1.08
3.836e-06,1.3,1.06
3.840e-06,1.3,1.04
3.844e-06,1.3,1.04
3.848e-06,1.3,1.06
3.852e-06,1.3,1.06
3.856e-06,1.3,1.04
3.860e-06,1.28,1.02
3.864e-06,1.28,1.04
3.868e-06,1.28,1.02
3.872e-06,1.28,1.02
3.876e-06,1.26,1.02
3.880e-06,1.26,1
3.884e-06,1.26,1
3.888e-06,1.26,1
3.892e-06,1.26,1
3.896e-06,1.24,1
3.900e-06,1.24,1
3.904e-06,1.24,0.98
3.908e-06,1.24,1
3.912e-06,1.24,0.98
3.916e-06,1.24,0.98
3.920e-06,1.24,0.98
3.924e-06,1.22,0.96
3.928e-06,1.24,0.96
3.932e-06,1.22,0.98
3.936e-06,1.22,0.96
3.940e-06,1.22,0.96
3.944e-06,1.2,0.96
3.948e-06,1.2,0.94
3.952e-06,1.2,0.94
3.956e-06,1.22,0.94
3.960e-06,1.2,0.92
3.964e-06,1.18,0.92
3.968e-06,1.18,0.92
3.972e-06,1.18,0.92
3.976e-06,1.18,0.92
3.980e-06,1.16,0.92
3.984e-06,1.18,0.9
3.988e-06,1.16,0.92
3.992e-06,1.16,0.9
3.996e-06,1.16,0.9

