Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
2.21728e-04,-1.6,-0.36
2.21730e-04,-1.58,-0.36
2.21732e-04,-1.56,-0.34
2.21734e-04,-1.56,-0.36
2.21736e-04,-1.54,-0.36
2.21738e-04,-1.54,-0.36
2.21740e-04,-1.52,-0.36
2.21742e-04,-1.5,-0.36
2.21744e-04,-1.5,-0.36
2.21746e-04,-1.48,-0.38
2.21748e-04,-1.48,-0.38
2.21750e-04,-1.46,-0.38
2.21752e-04,-1.46,-0.38
2.21754e-04,-1.44,-0.38
2.21756e-04,-1.44,-0.38
2.21758e-04,-1.42,-0.4
2.21760e-04,-1.42,-0.4
2.21762e-04,-1.4,-0.38
2.21764e-04,-1.4,-0.38
2.21766e-04,-1.38,-0.38
2.21768e-04,-1.36,-0.38
2.21770e-04,-1.36,-0.4
2.21772e-04,-1.34,-0.4
2.21774e-04,-1.32,-0.4
2.21776e-04,-1.32,-0.4
2.21778e-04,-1.3,-0.4
2.21780e-04,-1.3,-0.4
2.21782e-04,-1.28,-0.4
2.21784e-04,-1.26,-0.42
2.21786e-04,-1.26,-0.4
2.21788e-04,-1.24,-0.4
2.21790e-04,-1.24,-0.42
2.21792e-04,-1.22,-0.42
2.21794e-04,-1.2,-0.42
2.21796e-04,-1.2,-0.42
2.21798e-04,-1.18,-0.42
2.21800e-04,-1.18,-0.42
2.21802e-04,-1.16,-0.42
2.21804e-04,-1.14,-0.42
2.21806e-04,-1.12,-0.42
2.21808e-04,-1.12,-0.44
2.21810e-04,-1.1,-0.44
2.21812e-04,-1.1,-0.42
2.21814e-04,-1.08,-0.42
2.21816e-04,-1.08,-0.42
2.21818e-04,-1.06,-0.44
2.21820e-04,-1.04,-0.44
2.21822e-04,-1.02,-0.44
2.21824e-04,-1.02,-0.46
2.21826e-04,-1,-0.46
2.21828e-04,-0.98,-0.44
2.21830e-04,-0.98,-0.44
2.21832e-04,-0.96,-0.44
2.21834e-04,-0.94,-0.44
2.21836e-04,-0.94,-0.44
2.21838e-04,-0.92,-0.44
2.21840e-04,-0.92,-0.44
2.21842e-04,-0.9,-0.46
2.21844e-04,-0.88,-0.46
2.21846e-04,-0.86,-0.46
2.21848e-04,-0.86,-0.48
2.21850e-04,-0.84,-0.48
2.21852e-04,-0.84,-0.46
2.21854e-04,-0.82,-0.46
2.21856e-04,-0.8,-0.46
2.21858e-04,-0.78,-0.46
2.21860e-04,-0.78,-0.46
2.21862e-04,-0.76,-0.46
2.21864e-04,-0.76,-0.46
2.21866e-04,-0.74,-0.46
2.21868e-04,-0.72,-0.48
2.21870e-04,-0.72,-0.48
2.21872e-04,-0.7,-0.48
2.21874e-04,-0.68,-0.48
2.21876e-04,-0.66,-0.5
2.21878e-04,-0.64,-0.5
2.21880e-04,-0.64,-0.48
2.21882e-04,-0.62,-0.48
2.21884e-04,-0.62,-0.48
2.21886e-04,-0.6,-0.48
2.21888e-04,-0.58,-0.48
2.21890e-04,-0.58,-0.48
2.21892e-04,-0.56,-0.48
2.21894e-04,-0.54,-0.5
2.21896e-04,-0.52,-0.48
2.21898e-04,-0.52,-0.5
2.21900e-04,-0.5,-0.5
2.21902e-04,-0.5,-0.5
2.21904e-04,-0.48,-0.5
2.21906e-04,-0.48,-0.48
2.21908e-04,-0.46,-0.5
2.21910e-04,-0.44,-0.5
2.21912e-04,-0.42,-0.5
2.21914e-04,-0.4,-0.48
2.21916e-04,-0.4,-0.5
2.21918e-04,-0.38,-0.5
2.21920e-04,-0.36,-0.5
2.21922e-04,-0.34,-0.5
2.21924e-04,-0.34,-0.48
2.21926e-04,-0.32,-0.5
2.21928e-04,-0.32,-0.5
2.21930e-04,-0.3,-0.52
2.21932e-04,-0.28,-0.52
2.21934e-04,-0.26,-0.52
2.21936e-04,-0.26,-0.5
2.21938e-04,-0.26,-0.5
2.21940e-04,-0.24,-0.5
2.21942e-04,-0.22,-0.5
2.21944e-04,-0.2,-0.52
2.21946e-04,-0.18,-0.5
2.21948e-04,-0.16,-0.5
2.21950e-04,-0.16,-0.5
2.21952e-04,-0.14,-0.5
2.21954e-04,-0.14,-0.5
2.21956e-04,-0.12,-0.5
2.21958e-04,-0.1,-0.5
2.21960e-04,-0.08,-0.5
2.21962e-04,-0.06,-0.5
2.21964e-04,-0.04,-0.5
2.21966e-04,-0.04,-0.5
2.21968e-04,-0.02,-0.5
2.21970e-04,-0.02,-0.5
2.21972e-04,0,-0.5
2.21974e-04,0.02,-0.5
2.21976e-04,0.02,-0.5
2.21978e-04,0.04,-0.5
2.21980e-04,0.06,-0.5
2.21982e-04,0.08,-0.5
2.21984e-04,0.08,-0.5
2.21986e-04,0.1,-0.5
2.21988e-04,0.12,-0.5
2.21990e-04,0.12,-0.5
2.21992e-04,0.14,-0.5
2.21994e-04,0.16,-0.5
2.21996e-04,0.16,-0.5
2.21998e-04,0.18,-0.5
2.22000e-04,0.2,-0.5
2.22002e-04,0.2,-0.5
2.22004e-04,0.22,-0.5
2.22006e-04,0.24,-0.52
2.22008e-04,0.26,-0.52
2.22010e-04,0.28,-0.52
2.22012e-04,0.3,-0.52
2.22014e-04,0.3,-0.5
2.22016e-04,0.32,-0.5
2.22018e-04,0.32,-0.5
2.22020e-04,0.34,-0.5
2.22022e-04,0.34,-0.5
2.22024e-04,0.36,-0.5
2.22026e-04,0.38,-0.5
2.22028e-04,0.4,-0.5
2.22030e-04,0.4,-0.5
2.22032e-04,0.42,-0.5
2.22034e-04,0.44,-0.5
2.22036e-04,0.46,-0.5
2.22038e-04,0.46,-0.5
2.22040e-04,0.48,-0.5
2.22042e-04,0.5,-0.5
2.22044e-04,0.5,-0.5
2.22046e-04,0.52,-0.52
2.22048e-04,0.54,-0.5
2.22050e-04,0.56,-0.5
2.22052e-04,0.56,-0.5
2.22054e-04,0.58,-0.5
2.22056e-04,0.58,-0.5
2.22058e-04,0.6,-0.5
2.22060e-04,0.62,-0.5
2.22062e-04,0.62,-0.5
2.22064e-04,0.64,-0.5
2.22066e-04,0.66,-0.5
2.22068e-04,0.68,-0.5
2.22070e-04,0.68,-0.5
2.22072e-04,0.7,-0.48
2.22074e-04,0.72,-0.48
2.22076e-04,0.74,-0.48
2.22078e-04,0.74,-0.48
2.22080e-04,0.76,-0.48
2.22082e-04,0.76,-0.48
2.22084e-04,0.78,-0.48
2.22086e-04,0.8,-0.48
2.22088e-04,0.82,-0.48
2.22090e-04,0.82,-0.5
2.22092e-04,0.82,-0.48
2.22094e-04,0.84,-0.48
2.22096e-04,0.86,-0.48
2.22098e-04,0.86,-0.48
2.22100e-04,0.88,-0.48
2.22102e-04,0.9,-0.48
2.22104e-04,0.92,-0.48
2.22106e-04,0.92,-0.48
2.22108e-04,0.94,-0.48
2.22110e-04,0.96,-0.48
2.22112e-04,0.98,-0.46
2.22114e-04,0.98,-0.46
2.22116e-04,1,-0.46
2.22118e-04,1,-0.46
2.22120e-04,1.02,-0.46
2.22122e-04,1.04,-0.46
2.22124e-04,1.06,-0.46
2.22126e-04,1.06,-0.48
2.22128e-04,1.06,-0.46
2.22130e-04,1.08,-0.46
2.22132e-04,1.1,-0.46
2.22134e-04,1.12,-0.46
2.22136e-04,1.12,-0.46
2.22138e-04,1.14,-0.46
2.22140e-04,1.14,-0.46
2.22142e-04,1.16,-0.46
2.22144e-04,1.18,-0.46
2.22146e-04,1.18,-0.46
2.22148e-04,1.2,-0.44
2.22150e-04,1.22,-0.44
2.22152e-04,1.22,-0.46
2.22154e-04,1.24,-0.46
2.22156e-04,1.26,-0.44
2.22158e-04,1.26,-0.44
2.22160e-04,1.28,-0.44
2.22162e-04,1.3,-0.44
2.22164e-04,1.3,-0.44
2.22166e-04,1.32,-0.44
2.22168e-04,1.32,-0.44
2.22170e-04,1.34,-0.42
2.22172e-04,1.36,-0.42
2.22174e-04,1.36,-0.44
2.22176e-04,1.38,-0.42
2.22178e-04,1.38,-0.42
2.22180e-04,1.4,-0.42
2.22182e-04,1.4,-0.42
2.22184e-04,1.42,-0.42
2.22186e-04,1.42,-0.42
2.22188e-04,1.44,-0.42
2.22190e-04,1.46,-0.4
2.22192e-04,1.46,-0.4
2.22194e-04,1.48,-0.4
2.22196e-04,1.5,-0.42
2.22198e-04,1.52,-0.4
2.22200e-04,1.52,-0.4
2.22202e-04,1.52,-0.4
2.22204e-04,1.54,-0.4
2.22206e-04,1.54,-0.38
2.22208e-04,1.54,-0.38
2.22210e-04,1.56,-0.38
2.22212e-04,1.58,-0.4
2.22214e-04,1.58,-0.38
2.22216e-04,1.6,-0.38
2.22218e-04,1.62,-0.38
2.22220e-04,1.62,-0.38
2.22222e-04,1.62,-0.38
2.22224e-04,1.64,-0.38
2.22226e-04,1.64,-0.38
2.22228e-04,1.66,-0.38
2.22230e-04,1.68,-0.36
2.22232e-04,1.68,-0.38
2.22234e-04,1.68,-0.36
2.22236e-04,1.7,-0.36
2.22238e-04,1.7,-0.36
2.22240e-04,1.72,-0.36
2.22242e-04,1.72,-0.36
2.22244e-04,1.74,-0.36
2.22246e-04,1.74,-0.36
2.22248e-04,1.76,-0.34
2.22250e-04,1.76,-0.36
2.22252e-04,1.78,-0.34
2.22254e-04,1.78,-0.34
2.22256e-04,1.8,-0.34
2.22258e-04,1.8,-0.34
2.22260e-04,1.82,-0.34
2.22262e-04,1.82,-0.34
2.22264e-04,1.84,-0.32
2.22266e-04,1.84,-0.32
2.22268e-04,1.86,-0.32
2.22270e-04,1.86,-0.32
2.22272e-04,1.86,-0.32
2.22274e-04,1.88,-0.32
2.22276e-04,1.88,-0.32
2.22278e-04,1.9,-0.32
2.22280e-04,1.9,-0.32
2.22282e-04,1.92,-0.3
2.22284e-04,1.92,-0.3
2.22286e-04,1.92,-0.3
2.22288e-04,1.94,-0.3
2.22290e-04,1.94,-0.3
2.22292e-04,1.94,-0.3
2.22294e-04,1.96,-0.28
2.22296e-04,1.96,-0.3
2.22298e-04,1.98,-0.28
2.22300e-04,1.98,-0.28
2.22302e-04,2,-0.28
2.22304e-04,2,-0.28
2.22306e-04,2,-0.26
2.22308e-04,2,-0.26
2.22310e-04,2.02,-0.26
2.22312e-04,2.02,-0.26
2.22314e-04,2.02,-0.26
2.22316e-04,2.04,-0.26
2.22318e-04,2.04,-0.24
2.22320e-04,2.06,-0.24
2.22322e-04,2.06,-0.24
2.22324e-04,2.06,-0.24
2.22326e-04,2.08,-0.26
2.22328e-04,2.08,-0.26
2.22330e-04,2.08,-0.24
2.22332e-04,2.1,-0.24
2.22334e-04,2.1,-0.24
2.22336e-04,2.1,-0.22
2.22338e-04,2.12,-0.22
2.22340e-04,2.12,-0.24
2.22342e-04,2.12,-0.24
2.22344e-04,2.14,-0.22
2.22346e-04,2.14,-0.22
2.22348e-04,2.14,-0.22
2.22350e-04,2.14,-0.2
2.22352e-04,2.16,-0.2
2.22354e-04,2.16,-0.22
2.22356e-04,2.16,-0.2
2.22358e-04,2.16,-0.2
2.22360e-04,2.18,-0.18
2.22362e-04,2.18,-0.18
2.22364e-04,2.2,-0.18
2.22366e-04,2.18,-0.18
2.22368e-04,2.18,-0.18
2.22370e-04,2.2,-0.2
2.22372e-04,2.2,-0.2
2.22374e-04,2.22,-0.18
2.22376e-04,2.2,-0.18
2.22378e-04,2.22,-0.16
2.22380e-04,2.22,-0.16
2.22382e-04,2.22,-0.18
2.22384e-04,2.22,-0.16
2.22386e-04,2.24,-0.16
2.22388e-04,2.24,-0.16
2.22390e-04,2.24,-0.14
2.22392e-04,2.24,-0.16
2.22394e-04,2.26,-0.14
2.22396e-04,2.26,-0.14
2.22398e-04,2.26,-0.14
2.22400e-04,2.26,-0.14
2.22402e-04,2.26,-0.12
2.22404e-04,2.26,-0.12
2.22406e-04,2.28,-0.14
2.22408e-04,2.28,-0.12
2.22410e-04,2.28,-0.12
2.22412e-04,2.3,-0.12
2.22414e-04,2.28,-0.12
2.22416e-04,2.3,-0.12
2.22418e-04,2.3,-0.12
2.22420e-04,2.3,-0.1
2.22422e-04,2.32,-0.1
2.22424e-04,2.3,-0.1
2.22426e-04,2.3,-0.08
2.22428e-04,2.3,-0.1
2.22430e-04,2.3,-0.08
2.22432e-04,2.3,-0.08
2.22434e-04,2.32,-0.08
2.22436e-04,2.32,-0.08
2.22438e-04,2.34,-0.08
2.22440e-04,2.32,-0.08
2.22442e-04,2.32,-0.06
2.22444e-04,2.32,-0.06
2.22446e-04,2.32,-0.06
2.22448e-04,2.32,-0.06
2.22450e-04,2.32,-0.06
2.22452e-04,2.32,-0.04
2.22454e-04,2.34,-0.06
2.22456e-04,2.34,-0.04
2.22458e-04,2.34,-0.04
2.22460e-04,2.36,-0.04
2.22462e-04,2.34,-0.02
2.22464e-04,2.34,-0.04
2.22466e-04,2.34,-0.02
2.22468e-04,2.34,-0.02
2.22470e-04,2.34,-0.02
2.22472e-04,2.34,-0.02
2.22474e-04,2.34,-0.02
2.22476e-04,2.34,0
2.22478e-04,2.34,0
2.22480e-04,2.34,-0.02
2.22482e-04,2.34,0
2.22484e-04,2.34,0
2.22486e-04,2.34,0
2.22488e-04,2.36,0.02
2.22490e-04,2.34,0
2.22492e-04,2.36,0
2.22494e-04,2.34,0.02
2.22496e-04,2.34,0.02
2.22498e-04,2.34,0.04
2.22500e-04,2.34,0.04
2.22502e-04,2.32,0.02
2.22504e-04,2.32,0.02
2.22506e-04,2.32,0.04
2.22508e-04,2.34,0.04
2.22510e-04,2.32,0.04
2.22512e-04,2.32,0.06
2.22514e-04,2.32,0.04
2.22516e-04,2.32,0.04
2.22518e-04,2.32,0.04
2.22520e-04,2.32,0.04
2.22522e-04,2.3,0.06
2.22524e-04,2.3,0.06
2.22526e-04,2.3,0.06
2.22528e-04,2.3,0.08
2.22530e-04,2.3,0.08
2.22532e-04,2.3,0.08
2.22534e-04,2.28,0.08
2.22536e-04,2.3,0.08
2.22538e-04,2.28,0.08
2.22540e-04,2.28,0.08
2.22542e-04,2.28,0.1
2.22544e-04,2.26,0.08
2.22546e-04,2.26,0.1
2.22548e-04,2.26,0.1
2.22550e-04,2.26,0.12
2.22552e-04,2.26,0.12
2.22554e-04,2.26,0.12
2.22556e-04,2.28,0.12
2.22558e-04,2.26,0.12
2.22560e-04,2.26,0.12
2.22562e-04,2.24,0.12
2.22564e-04,2.24,0.14
2.22566e-04,2.24,0.12
2.22568e-04,2.24,0.14
2.22570e-04,2.24,0.14
2.22572e-04,2.24,0.14
2.22574e-04,2.24,0.14
2.22576e-04,2.22,0.14
2.22578e-04,2.22,0.16
2.22580e-04,2.22,0.16
2.22582e-04,2.2,0.16
2.22584e-04,2.2,0.16
2.22586e-04,2.2,0.16
2.22588e-04,2.2,0.18
2.22590e-04,2.2,0.18
2.22592e-04,2.2,0.18
2.22594e-04,2.2,0.18
2.22596e-04,2.18,0.18
2.22598e-04,2.18,0.2
2.22600e-04,2.18,0.2
2.22602e-04,2.18,0.18
2.22604e-04,2.16,0.2
2.22606e-04,2.16,0.2
2.22608e-04,2.14,0.2
2.22610e-04,2.14,0.2
2.22612e-04,2.16,0.2
2.22614e-04,2.14,0.2
2.22616e-04,2.14,0.22
2.22618e-04,2.12,0.22
2.22620e-04,2.12,0.22
2.22622e-04,2.1,0.24
2.22624e-04,2.1,0.22
2.22626e-04,2.1,0.22
2.22628e-04,2.1,0.22
2.22630e-04,2.08,0.24
2.22632e-04,2.08,0.24
2.22634e-04,2.06,0.24
2.22636e-04,2.06,0.24
2.22638e-04,2.08,0.24
2.22640e-04,2.06,0.26
2.22642e-04,2.06,0.24
2.22644e-04,2.04,0.24
2.22646e-04,2.04,0.26
2.22648e-04,2.02,0.26
2.22650e-04,2.02,0.26
2.22652e-04,2.02,0.28
2.22654e-04,2,0.26
2.22656e-04,2,0.28
2.22658e-04,2,0.28
2.22660e-04,1.98,0.28
2.22662e-04,1.98,0.28
2.22664e-04,1.96,0.28
2.22666e-04,1.96,0.3
2.22668e-04,1.96,0.3
2.22670e-04,1.94,0.3
2.22672e-04,1.94,0.3
2.22674e-04,1.94,0.3
2.22676e-04,1.92,0.3
2.22678e-04,1.92,0.32
2.22680e-04,1.9,0.32
2.22682e-04,1.9,0.3
2.22684e-04,1.9,0.32
2.22686e-04,1.88,0.32
2.22688e-04,1.88,0.32
2.22690e-04,1.86,0.32
2.22692e-04,1.86,0.32
2.22694e-04,1.84,0.32
2.22696e-04,1.84,0.34
2.22698e-04,1.82,0.32
2.22700e-04,1.82,0.32
2.22702e-04,1.8,0.34
2.22704e-04,1.8,0.34
2.22706e-04,1.78,0.34
2.22708e-04,1.78,0.36
2.22710e-04,1.78,0.36
2.22712e-04,1.76,0.36
2.22714e-04,1.74,0.36
2.22716e-04,1.74,0.36
2.22718e-04,1.72,0.36
2.22720e-04,1.72,0.36
2.22722e-04,1.72,0.36
2.22724e-04,1.7,0.38
2.22726e-04,1.7,0.38
2.22728e-04,1.68,0.36
2.22730e-04,1.68,0.36
2.22732e-04,1.66,0.38
2.22734e-04,1.66,0.38
2.22736e-04,1.64,0.4
2.22738e-04,1.64,0.4
2.22740e-04,1.62,0.4
2.22742e-04,1.62,0.4
2.22744e-04,1.6,0.4
2.22746e-04,1.6,0.4
2.22748e-04,1.58,0.4
2.22750e-04,1.58,0.4
2.22752e-04,1.56,0.4
2.22754e-04,1.56,0.4
2.22756e-04,1.54,0.42
2.22758e-04,1.52,0.4
2.22760e-04,1.52,0.4
2.22762e-04,1.5,0.4
2.22764e-04,1.5,0.4
2.22766e-04,1.5,0.4
2.22768e-04,1.48,0.42
2.22770e-04,1.46,0.42
2.22772e-04,1.46,0.42
2.22774e-04,1.44,0.42
2.22776e-04,1.42,0.44
2.22778e-04,1.42,0.42
2.22780e-04,1.4,0.42
2.22782e-04,1.4,0.42
2.22784e-04,1.38,0.42
2.22786e-04,1.38,0.42
2.22788e-04,1.36,0.42
2.22790e-04,1.34,0.44
2.22792e-04,1.34,0.44
2.22794e-04,1.32,0.44
2.22796e-04,1.3,0.44
2.22798e-04,1.3,0.44
2.22800e-04,1.28,0.44
2.22802e-04,1.28,0.44
2.22804e-04,1.26,0.46
2.22806e-04,1.24,0.46
2.22808e-04,1.24,0.46
2.22810e-04,1.22,0.46
2.22812e-04,1.2,0.46
2.22814e-04,1.2,0.46
2.22816e-04,1.18,0.46
2.22818e-04,1.18,0.46
2.22820e-04,1.16,0.46
2.22822e-04,1.14,0.48
2.22824e-04,1.14,0.46
2.22826e-04,1.12,0.46
2.22828e-04,1.1,0.46
2.22830e-04,1.1,0.46
2.22832e-04,1.08,0.48
2.22834e-04,1.06,0.48
2.22836e-04,1.06,0.48
2.22838e-04,1.04,0.48
2.22840e-04,1.02,0.48
2.22842e-04,1.02,0.48
2.22844e-04,1,0.48
2.22846e-04,0.98,0.48
2.22848e-04,0.98,0.5
2.22850e-04,0.96,0.48
2.22852e-04,0.94,0.48
2.22854e-04,0.94,0.48
2.22856e-04,0.92,0.48
2.22858e-04,0.9,0.48
2.22860e-04,0.9,0.5
2.22862e-04,0.88,0.5
2.22864e-04,0.88,0.5
2.22866e-04,0.86,0.5
2.22868e-04,0.84,0.5
2.22870e-04,0.82,0.5
2.22872e-04,0.82,0.5
2.22874e-04,0.8,0.5
2.22876e-04,0.78,0.5
2.22878e-04,0.78,0.5
2.22880e-04,0.76,0.5
2.22882e-04,0.74,0.52
2.22884e-04,0.72,0.5
2.22886e-04,0.72,0.5
2.22888e-04,0.7,0.5
2.22890e-04,0.68,0.5
2.22892e-04,0.68,0.5
2.22894e-04,0.66,0.5
2.22896e-04,0.64,0.5
2.22898e-04,0.62,0.52
2.22900e-04,0.62,0.52
2.22902e-04,0.6,0.52
2.22904e-04,0.6,0.52
2.22906e-04,0.58,0.52
2.22908e-04,0.56,0.52
2.22910e-04,0.54,0.52
2.22912e-04,0.54,0.52
2.22914e-04,0.52,0.54
2.22916e-04,0.5,0.52
2.22918e-04,0.48,0.54
2.22920e-04,0.48,0.54
2.22922e-04,0.46,0.52
2.22924e-04,0.44,0.52
2.22926e-04,0.44,0.52
2.22928e-04,0.42,0.52
2.22930e-04,0.4,0.54
2.22932e-04,0.38,0.52
2.22934e-04,0.36,0.52
2.22936e-04,0.36,0.52
2.22938e-04,0.34,0.52
2.22940e-04,0.34,0.52
2.22942e-04,0.32,0.52
2.22944e-04,0.3,0.52
2.22946e-04,0.28,0.52
2.22948e-04,0.26,0.52
2.22950e-04,0.26,0.52
2.22952e-04,0.24,0.52
2.22954e-04,0.22,0.52
2.22956e-04,0.22,0.52
2.22958e-04,0.2,0.52
2.22960e-04,0.18,0.52
2.22962e-04,0.16,0.52
2.22964e-04,0.16,0.52
2.22966e-04,0.14,0.52
